data_type,sparsity_percent,topology,mode,num_nodes,is_dag,nmse_global,mse_global,rmse_global,snr_global,peak_snr_global,mean_nmse_per_node,std_nmse_per_node,consensus_error,fit_time,ssim,gmsd,fsim,vif
complex_signal,35,graph_02_DAG_adj.txt,general,10,True,64041.179815894946,0.06765031435936689,0.26009674038589353,-48.06459324228102,-66.55700682492396,636880.9313952792,1732489.7693556796,79579596.28327134,36.26758623123169,,,,
complex_signal,35,graph_02_DAG_adj.txt,dag,10,True,84088.9698827121,0.1082296062212129,0.32898268377106554,-49.247390322635844,-68.92260098563358,821999.9870680214,2292244.958044304,103722547.99610266,42.3772497177124,,,,
complex_signal,35,graph_03_DAG_adj.txt,general,15,True,687.2345056734105,0.09673635410467321,0.3110246840761569,-28.371049570620393,-27.16991948160269,10424.780536365932,36882.97458015482,1632513.4152046484,37.02929949760437,,,,
complex_signal,35,graph_03_DAG_adj.txt,dag,15,True,1154.4061562444945,0.08876034140132573,0.2979267383121658,-30.62358634107514,-31.674993022512176,17160.115332719106,43839.93695130215,2417010.3510995735,42.7891001701355,,,,
complex_signal,35,graph_04_DAG_adj.txt,general,15,True,718.7561068653665,0.10329450309695647,0.3213946220722376,-28.565815476686968,-27.55945129373584,10879.339223080258,38562.86662264979,1708591.316207535,37.10012483596802,,,,
complex_signal,35,graph_04_DAG_adj.txt,dag,15,True,1154.4061562444945,0.08876034140132573,0.2979267383121658,-30.62358634107514,-31.674993022512176,17160.115332719106,43839.93695130215,2417010.3510995735,42.977431297302246,,,,
complex_signal,35,graph_05_DAG_adj.txt,general,20,True,7.789325402363726,0.05925410351491091,0.2434216578591784,-8.914998470541898,11.742182718554302,153.08617059570355,309.6411249742389,16866.945679616045,39.19806790351868,,,,
complex_signal,35,graph_05_DAG_adj.txt,dag,20,True,9.027011983406677,0.07393005851982125,0.27190082478694555,-9.555440189883726,10.461299279870644,182.3362502927751,306.59586728593933,17159.479381112735,44.85395574569702,,,,
complex_signal,35,graph_06_DAG_adj.txt,general,25,True,482.96496254955883,0.09193378267925441,0.3032058420928832,-26.839156253201907,-24.106132846765718,12024.66576456716,46828.274360089796,2215021.1064785267,40.72676634788513,,,,
complex_signal,35,graph_06_DAG_adj.txt,dag,25,True,480.6574740188275,0.09143707434445393,0.3023856384560185,-26.818356997946623,-24.064534336255146,12063.321928305535,46715.50608990953,2188224.6106949514,54.51695775985718,,,,
complex_signal,35,graph_07_Directed_with_Cycles_adj.txt,general,5,False,11934.541494252138,0.06679161747436023,0.2584407426749123,-40.76805738772918,-51.96393511582026,57059.18492192352,72598.50854765801,2047200.9494769964,62.20461082458496,,,,
complex_signal,35,graph_08_Directed_with_Cycles_adj.txt,general,5,False,55641.28834939351,0.12385508718856893,0.35193051471642656,-47.45397177332851,-65.33576388701893,279930.64506734035,460458.11790934915,14809276.209373582,62.3925302028656,,,,
complex_signal,35,graph_09_Directed_with_Cycles_adj.txt,general,10,False,82653.34529267185,0.11398357366691317,0.3376145341464333,-49.17260435799135,-68.7730290563446,816702.3161132078,2296214.2984531587,104782996.8601026,36.255823850631714,,,,
complex_signal,35,graph_10_Directed_with_Cycles_adj.txt,general,15,False,679.9915703123851,0.09569418271650365,0.3093447635188022,-28.325035288981372,-27.077890918324655,10298.753654946377,36515.15157140937,1615620.1805888312,37.42858147621155,,,,
complex_signal,35,graph_11_Directed_with_Cycles_adj.txt,general,15,False,709.6361875330421,0.09930047345349398,0.31511977636050387,-28.510357540124964,-27.44853542061183,10701.532966408826,37788.5770502704,1671339.998754424,37.69917702674866,,,,
complex_signal,35,graph_12_Directed_with_Cycles_adj.txt,general,20,False,4.836359676658757,0.05910313951384638,0.24311137265427626,-6.845185915641632,15.881807828354832,86.91291170465304,197.0660670460741,9367.478931975198,40.17586636543274,,,,
complex_signal,35,graph_13_Directed_with_Cycles_adj.txt,general,25,False,481.43595825760514,0.09206065972140753,0.30341499587431,-26.82538524430179,-24.078590828965485,11945.751715274419,46503.52798866632,2200330.87188158,41.6808066368103,,,,
complex_signal,35,graph_14_Directed_with_Cycles_and_Loops_adj.txt,general,5,False,55641.28834939351,0.12385508718856893,0.35193051471642656,-47.45397177332851,-65.33576388701893,279930.64506734035,460458.11790934915,14809276.209373582,62.33073449134827,,,,
complex_signal,35,graph_15_Directed_with_Cycles_and_Loops_adj.txt,general,5,False,55641.28834939351,0.12385508718856893,0.35193051471642656,-47.45397177332851,-65.33576388701893,279930.64506734035,460458.11790934915,14809276.209373582,61.976178884506226,,,,
complex_signal,35,graph_16_Directed_with_Cycles_and_Loops_adj.txt,general,10,False,82735.28891229621,0.11348562480195121,0.3368762752138405,-49.17690787798993,-68.78163609634177,817832.6441683116,2299809.4345868835,104956001.60401538,36.698851346969604,,,,
complex_signal,35,graph_17_Directed_with_Cycles_and_Loops_adj.txt,general,15,False,686.5057946919258,0.09758584481064587,0.312387331386287,-28.366442074024995,-27.160704488411888,10386.4825359444,36891.89091795791,1634475.931709208,37.05693817138672,,,,
complex_signal,35,graph_18_Directed_with_Cycles_and_Loops_adj.txt,general,15,False,713.2516607260626,0.09809010155531905,0.31319339321786316,-28.53242791536019,-27.49267617108229,10773.266503810848,38061.57800377652,1683477.141641843,37.77356457710266,,,,
complex_signal,35,graph_19_Directed_with_Cycles_and_Loops_adj.txt,general,20,False,6.350136406090237,0.08108215951974583,0.28474929239551383,-8.02783054390561,13.516518571826872,123.67766380305889,251.68889966743748,13442.688728391153,40.104087591171265,,,,
complex_signal,35,graph_20_Directed_with_Cycles_and_Loops_adj.txt,general,25,False,481.9090031016003,0.09215111582328013,0.30356402261019033,-26.829650399364464,-24.087121139090833,11951.280832157354,46502.112847412456,2198800.185125124,41.65545988082886,,,,
complex_signal,35,graph_21_Star_with_Extra_Edges_adj.txt,general,5,False,11934.541494252138,0.06679161747436023,0.2584407426749123,-40.76805738772918,-51.96393511582026,57059.18492192352,72598.50854765801,2047200.9494769964,61.8405601978302,,,,
complex_signal,35,graph_22_Star_with_Extra_Edges_adj.txt,general,5,False,50640.4821077728,0.11699020168447401,0.3420383044111785,-47.044978316014934,-64.51777697239177,251485.7629196228,403907.5904290721,12906518.491612647,62.35743951797485,,,,
complex_signal,35,graph_23_Star_with_Extra_Edges_adj.txt,general,10,True,83438.48425138232,0.11027743188690112,0.332080459959482,-49.213664060699635,-68.85514846176117,824843.5416751376,2297487.769308667,104150217.06127122,35.782413482666016,,,,
complex_signal,35,graph_23_Star_with_Extra_Edges_adj.txt,dag,10,True,84088.9698827121,0.1082296062212129,0.32898268377106554,-49.247390322635844,-68.92260098563358,821999.9870680214,2292244.958044304,103722547.99610266,41.79121518135071,,,,
complex_signal,35,graph_24_Star_with_Extra_Edges_adj.txt,general,15,False,1142.3470239504375,0.09073287565840189,0.3012189828984918,-30.57798054604135,-31.583781432444603,17005.240273226762,43316.47333859661,2384488.0306960167,37.31131863594055,,,,
complex_signal,35,graph_25_Star_with_Extra_Edges_adj.txt,general,15,False,723.4893873544856,0.1057160777499254,0.32514008942289074,-28.594321649682712,-27.61646363972732,10908.717153305655,38839.64295560089,1723203.5739430774,36.89923119544983,,,,
complex_signal,35,graph_26_Star_with_Extra_Edges_adj.txt,general,20,False,8.098868132207462,0.06704918545659512,0.2589385746786197,-9.084243277324127,11.403693104989845,164.30163404669128,303.55304968586154,17455.39703056555,39.05912804603577,,,,
complex_signal,35,graph_27_Star_with_Extra_Edges_adj.txt,general,25,False,480.7208831907691,0.09214242088279452,0.30354970084451494,-26.81892988901099,-24.065680118383884,11901.292344070018,46514.27344288518,2205284.5869973255,41.384562492370605,,,,
complex_signal,35,graph_28_Leafs_to_Final_Node_adj.txt,general,5,True,50640.4821077728,0.11699020168447401,0.3420383044111785,-47.044978316014934,-64.51777697239177,251485.7629196228,403907.5904290721,12906518.491612647,61.55205488204956,,,,
complex_signal,35,graph_28_Leafs_to_Final_Node_adj.txt,dag,5,True,64966428.78629822,0.04926077658881756,0.22194768885667082,-78.12688994192924,-126.68160022422036,325258416.0881864,650245590.0650812,22873054361.49172,68.094731092453,,,,
complex_signal,35,graph_29_Leafs_to_Final_Node_adj.txt,general,5,True,50640.4821077728,0.11699020168447401,0.3420383044111785,-47.044978316014934,-64.51777697239177,251485.7629196228,403907.5904290721,12906518.491612647,62.08905863761902,,,,
complex_signal,35,graph_29_Leafs_to_Final_Node_adj.txt,dag,5,True,64966428.78629822,0.04926077658881756,0.22194768885667082,-78.12688994192924,-126.68160022422036,325258416.0881864,650245590.0650812,22873054361.49172,67.89165258407593,,,,
complex_signal,35,graph_30_Leafs_to_Final_Node_adj.txt,general,10,True,83438.48425138232,0.11027743188690112,0.332080459959482,-49.213664060699635,-68.85514846176117,824843.5416751376,2297487.769308667,104150217.06127122,35.59612441062927,,,,
complex_signal,35,graph_30_Leafs_to_Final_Node_adj.txt,dag,10,True,84088.9698827121,0.1082296062212129,0.32898268377106554,-49.247390322635844,-68.92260098563358,821999.9870680214,2292244.958044304,103722547.99610266,41.99751305580139,,,,
complex_signal,35,graph_31_Leafs_to_Final_Node_adj.txt,general,15,True,694.5291766754509,0.09737435377934248,0.3120486400857124,-28.416904948583564,-27.261630237529033,10426.718015529117,36883.43190326415,1633964.0950614116,37.06192088127136,,,,
complex_signal,35,graph_31_Leafs_to_Final_Node_adj.txt,dag,15,True,1154.4061562444945,0.08876034140132573,0.2979267383121658,-30.62358634107514,-31.674993022512176,17160.115332719106,43839.93695130215,2417010.3510995735,42.574124336242676,,,,
complex_signal,35,graph_32_Leafs_to_Final_Node_adj.txt,general,15,True,694.5291766754509,0.09737435377934248,0.3120486400857124,-28.416904948583564,-27.261630237529033,10426.718015529117,36883.43190326415,1633964.0950614116,37.103365659713745,,,,
complex_signal,35,graph_32_Leafs_to_Final_Node_adj.txt,dag,15,True,1154.4061562444945,0.08876034140132573,0.2979267383121658,-30.62358634107514,-31.674993022512176,17160.115332719106,43839.93695130215,2417010.3510995735,42.89207124710083,,,,
complex_signal,35,graph_33_Leafs_to_Final_Node_adj.txt,general,20,True,7.006332950733825,0.07934803752529122,0.28168783702050615,-8.454907717528164,12.66236422458177,134.57499777017617,280.3065711072441,14530.009997307458,38.981539249420166,,,,
complex_signal,35,graph_33_Leafs_to_Final_Node_adj.txt,dag,20,True,9.027011983406677,0.07393005851982125,0.27190082478694555,-9.555440189883726,10.461299279870644,182.3362502927751,306.59586728593933,17159.479381112735,44.2886164188385,,,,
complex_signal,35,graph_34_Leafs_to_Final_Node_adj.txt,general,25,True,484.4620616456961,0.09232836481473,0.3038558289958085,-26.852597730007236,-24.133015800376384,12099.935716652912,47215.76995271981,2230986.75253234,40.3653724193573,,,,
complex_signal,35,graph_34_Leafs_to_Final_Node_adj.txt,dag,25,True,480.6574740188275,0.09143707434445393,0.3023856384560185,-26.818356997946623,-24.064534336255146,12063.321928305535,46715.50608990953,2188224.6106949514,54.88223075866699,,,,
complex_signal,35,graph_35_Tree_with_Leaf_Connections_adj.txt,general,5,True,11934.541494252138,0.06679161747436023,0.2584407426749123,-40.76805738772918,-51.96393511582026,57059.18492192352,72598.50854765801,2047200.9494769964,62.02908945083618,,,,
complex_signal,35,graph_35_Tree_with_Leaf_Connections_adj.txt,dag,5,True,64966428.78629822,0.04926077658881756,0.22194768885667082,-78.12688994192924,-126.68160022422036,325258416.0881864,650245590.0650812,22873054361.49172,67.71212983131409,,,,
complex_signal,35,graph_36_Tree_with_Leaf_Connections_adj.txt,general,5,False,11934.541494252138,0.06679161747436023,0.2584407426749123,-40.76805738772918,-51.96393511582026,57059.18492192352,72598.50854765801,2047200.9494769964,61.55258345603943,,,,
complex_signal,35,graph_37_Tree_with_Leaf_Connections_adj.txt,general,10,False,83457.68149350036,0.1102888641641172,0.33209767262676987,-49.21466315571409,-68.85714665179009,825018.0142188438,2297454.2690472268,104148687.40083338,36.25868463516235,,,,
complex_signal,35,graph_38_Tree_with_Leaf_Connections_adj.txt,general,15,False,694.4223173946455,0.09794085941716833,0.3129550437637463,-28.41623669780182,-27.260293735965554,10419.785117843463,36885.104667389525,1634251.7822948273,36.77736163139343,,,,
complex_signal,35,graph_39_Tree_with_Leaf_Connections_adj.txt,general,15,False,694.4223173946455,0.09794085941716833,0.3129550437637463,-28.41623669780182,-27.260293735965554,10419.785117843463,36885.104667389525,1634251.7822948273,36.95655298233032,,,,
complex_signal,35,graph_40_Tree_with_Leaf_Connections_adj.txt,general,20,False,5.73646018538482,0.09157345203292018,0.3026110573540236,-7.586439836563839,14.39929998651042,101.38266082221784,222.56511696544487,10173.949398243678,38.84544324874878,,,,
complex_signal,35,graph_41_Tree_with_Leaf_Connections_adj.txt,general,25,False,483.8226357476991,0.09239750860887705,0.30396958500625854,-26.846861830633824,-24.12154400162956,12085.53332214534,47189.090145591006,2224655.391178279,40.77053213119507,,,,
complex_signal,35,graph_42_Bidirectional_adj.txt,general,5,False,12013.382517144037,0.07050574796762277,0.2655291847756528,-40.796653056295824,-52.02112645295355,57019.17695905677,72589.88920292423,2035191.2438216563,61.48927164077759,,,,
complex_signal,35,graph_43_Bidirectional_adj.txt,general,5,False,51004.00492039022,0.11025730175575783,0.33205014945902045,-47.07604278971214,-64.5799059197862,253775.2622472961,408318.4171559229,13054839.643317983,61.94631099700928,,,,
complex_signal,35,graph_44_Bidirectional_adj.txt,general,10,False,83885.99577502043,0.09201112332642072,0.3033333534684584,-49.23689464222318,-68.90160962480826,822247.9370211628,2289991.321330086,104666559.29101005,35.89570951461792,,,,
complex_signal,35,graph_45_Bidirectional_adj.txt,general,15,False,1160.8560335900752,0.09033551911871576,0.3005586783287346,-30.64778362982095,-31.723387600003807,17237.349953074918,43811.873024969456,2403060.4722583285,38.06314826011658,,,,
complex_signal,35,graph_46_Bidirectional_adj.txt,general,15,False,699.5576090654142,0.1004001966291525,0.3168599006329966,-28.448234847592406,-27.324290035546714,10625.401428569265,37529.35069980795,1660911.3399156681,37.53299880027771,,,,
complex_signal,35,graph_47_Bidirectional_adj.txt,general,20,False,7.7102985570987155,0.08323991247149198,0.28851327954098055,-8.870711950665344,11.830755758307408,148.0483137111114,288.6618223560547,15947.128862478625,39.82913327217102,,,,
complex_signal,35,graph_48_Bidirectional_adj.txt,general,25,False,483.166201369684,0.09188731169756936,0.3031291996782385,-26.840965467388408,-24.109751275138716,12087.619915601434,46992.36493514324,2214625.611945484,42.144402742385864,,,,
complex_signal,90,graph_00_DAG_adj.txt,general,5,True,1416.8634373992759,0.11701245661553487,0.34207083566936086,-31.51327993337073,-38.71682644626699,7479.11337087756,10888.117518561416,904858.0377723245,62.440760135650635,,,,
complex_signal,90,graph_00_DAG_adj.txt,dag,5,True,1419.3585632831441,0.11250186820423656,0.3354129815678525,-31.520921222961654,-38.73210902544884,7431.774725935323,10862.542703393738,906797.142442598,68.02607131004333,,,,
complex_signal,90,graph_01_DAG_adj.txt,general,5,True,1416.8634373992759,0.11701245661553487,0.34207083566936086,-31.51327993337073,-38.71682644626699,7479.11337087756,10888.117518561416,904858.0377723245,62.017215967178345,,,,
complex_signal,90,graph_01_DAG_adj.txt,dag,5,True,1419.3585632831441,0.11250186820423656,0.3354129815678525,-31.520921222961654,-38.73210902544884,7431.774725935323,10862.542703393738,906797.142442598,67.86140751838684,,,,
complex_signal,90,graph_02_DAG_adj.txt,general,10,True,1.9247765132646493,0.09382745166412734,0.3063126697740845,-2.8438031062866997,18.62212720790107,13.75537833077773,19.563397725608077,2297.482426800389,36.134135484695435,,,,
complex_signal,90,graph_02_DAG_adj.txt,dag,10,True,2.3879019575117475,0.08142244483229244,0.28534618419087443,-3.7801649155878083,16.749403589298847,17.973559742231178,18.904380466641776,2169.5119843053462,42.362417221069336,,,,
complex_signal,90,graph_03_DAG_adj.txt,general,15,True,11.840672865321167,0.07659419359422835,0.27675656016475625,-10.733763825721125,2.842205769032214,169.01795663039834,414.3310326047757,58333.89206620849,37.34791588783264,,,,
complex_signal,90,graph_03_DAG_adj.txt,dag,15,True,11.816486615403514,0.0741438830277048,0.27229374401132467,-10.724883673777768,2.8599660729189305,168.71786846125008,411.51129784421465,57482.65104967736,42.47494983673096,,,,
complex_signal,90,graph_04_DAG_adj.txt,general,15,True,11.929246957435632,0.07410670015350963,0.2722254583126083,-10.766130293742382,2.7774728329897025,170.41052327647319,415.4680582269716,57965.35715527097,37.454657554626465,,,,
complex_signal,90,graph_04_DAG_adj.txt,dag,15,True,11.816486615403514,0.0741438830277048,0.27229374401132467,-10.724883673777768,2.8599660729189305,168.71786846125008,411.51129784421465,57482.65104967736,42.94876313209534,,,,
complex_signal,90,graph_05_DAG_adj.txt,general,20,True,34504.028446837016,0.053823406603967845,0.2319987211257162,-45.37869803192012,-66.44766264336579,690107.4695031808,3007861.19157018,335896014.2805997,39.41763710975647,,,,
complex_signal,90,graph_05_DAG_adj.txt,dag,20,True,34506.941450143226,0.05382517925400977,0.23200254148179017,-45.37906466964867,-66.44839591882288,690107.9570272464,3007861.0797160524,335894319.16597974,44.93005728721619,,,,
complex_signal,90,graph_06_DAG_adj.txt,general,25,True,1.0169706523390574,0.061918688537646094,0.2488346610455346,-0.07308420266788752,24.16356501513869,4.262251159601892,11.624423264529794,1271.0271621990569,40.86178946495056,,,,
complex_signal,90,graph_06_DAG_adj.txt,dag,25,True,1.9842234946008745,0.12081028716874873,0.3475777426256588,-2.9759058767971993,18.357921666880067,30.014740313841852,126.28199204122583,13593.117690725257,54.22567892074585,,,,
complex_signal,90,graph_07_Directed_with_Cycles_adj.txt,general,5,False,1418.9428351225822,0.11706550655504398,0.3421483692128957,-31.519648994103253,-38.729564567732034,7482.4264470849375,10894.37750615692,906802.1511971006,61.70537781715393,,,,
complex_signal,90,graph_08_Directed_with_Cycles_adj.txt,general,5,False,1419.9645652606819,0.1065002871863518,0.3263438174477215,-31.52277506845192,-38.73581671642938,7497.74371355441,10894.431602025004,907733.1574294046,62.2303147315979,,,,
complex_signal,90,graph_09_Directed_with_Cycles_adj.txt,general,10,False,2.1407209121584896,0.09128840501653543,0.3021397110883232,-3.30560051596128,17.698532388551904,15.68884787521445,19.400800449269457,2252.3749338216444,36.39382314682007,,,,
complex_signal,90,graph_10_Directed_with_Cycles_adj.txt,general,15,False,11.903940900638988,0.07410156121474584,0.27221601939405743,-10.75690762070244,2.795918179069587,169.98592238158395,414.5884988480115,57851.2937904822,37.429251194000244,,,,
complex_signal,90,graph_11_Directed_with_Cycles_adj.txt,general,15,False,11.726366092307927,0.07317799305571196,0.27051431210882715,-10.691634485548455,2.92646444937755,167.97636208265735,408.762904305913,57201.897638552946,37.93556761741638,,,,
complex_signal,90,graph_12_Directed_with_Cycles_adj.txt,general,20,False,34503.71110229642,0.05383003029195537,0.23201299595487182,-45.37865808828953,-66.44758275610458,690107.7131896196,3007861.135755957,335896083.7488257,40.109018325805664,,,,
complex_signal,90,graph_13_Directed_with_Cycles_adj.txt,general,25,False,1.9306091454523209,0.11754595483187899,0.3428497554788088,-2.8569435914719365,18.595846237530594,27.75166997988156,125.40041259683919,12986.838763334341,41.81052803993225,,,,
complex_signal,90,graph_14_Directed_with_Cycles_and_Loops_adj.txt,general,5,False,1419.9645652606819,0.1065002871863518,0.3263438174477215,-31.52277506845192,-38.73581671642938,7497.74371355441,10894.431602025004,907733.1574294046,62.149303674697876,,,,
complex_signal,90,graph_15_Directed_with_Cycles_and_Loops_adj.txt,general,5,False,1419.9645652606819,0.1065002871863518,0.3263438174477215,-31.52277506845192,-38.73581671642938,7497.74371355441,10894.431602025004,907733.1574294046,61.38430070877075,,,,
complex_signal,90,graph_16_Directed_with_Cycles_and_Loops_adj.txt,general,10,False,2.1602076313654432,0.10232745829556578,0.31988663350563085,-3.3449549597620125,17.61982350095044,15.75564123927316,19.367561472147305,2249.298126890725,36.871350049972534,,,,
complex_signal,90,graph_17_Directed_with_Cycles_and_Loops_adj.txt,general,15,False,11.863556590815682,0.07498120101283133,0.27382695450380945,-10.74214906246838,2.8254352955377016,169.8635955805149,415.32895530637404,58198.168800983214,37.46933126449585,,,,
complex_signal,90,graph_18_Directed_with_Cycles_and_Loops_adj.txt,general,15,False,11.83883580740478,0.07196680531929894,0.26826629553355924,-10.733089973802448,2.843553472869573,168.22627835337002,409.3447499783659,57249.54280325842,37.84896492958069,,,,
complex_signal,90,graph_19_Directed_with_Cycles_and_Loops_adj.txt,general,20,False,34504.88898289956,0.05382937506967647,0.23201158391269275,-45.37880634431723,-66.44787926816001,690139.0858059104,3007997.8171683415,335911540.5211348,40.248318910598755,,,,
complex_signal,90,graph_20_Directed_with_Cycles_and_Loops_adj.txt,general,25,False,1.9285694906547035,0.1174217695863682,0.3426686002340573,-2.8523529208158327,18.6050275788428,27.65023083146044,125.41526026656346,12963.785159516548,41.81218218803406,,,,
complex_signal,90,graph_21_Star_with_Extra_Edges_adj.txt,general,5,False,1418.9428351225822,0.11706550655504398,0.3421483692128957,-31.519648994103253,-38.729564567732034,7482.4264470849375,10894.37750615692,906802.1511971006,61.726285219192505,,,,
complex_signal,90,graph_22_Star_with_Extra_Edges_adj.txt,general,5,False,1419.8179963974317,0.11566132803741389,0.34009017633182803,-31.522326766180868,-38.73492011188727,7493.551082162111,10894.284230077195,906822.5937990036,61.77347016334534,,,,
complex_signal,90,graph_23_Star_with_Extra_Edges_adj.txt,general,10,True,2.175345990541895,0.09610059762968959,0.31000096391735554,-3.3752834167358614,17.559166587002743,16.20476791031967,19.21552865674399,2140.798823804925,35.98921847343445,,,,
complex_signal,90,graph_23_Star_with_Extra_Edges_adj.txt,dag,10,True,2.3879019575117475,0.08142244483229244,0.28534618419087443,-3.7801649155878083,16.749403589298847,17.973559742231178,18.904380466641776,2169.5119843053462,42.02767324447632,,,,
complex_signal,90,graph_24_Star_with_Extra_Edges_adj.txt,general,15,False,11.990280883472296,0.07345077411060345,0.27101803281443,-10.78829356969845,2.7331462810775675,171.19992785121013,416.55887683811,58148.587124112746,37.46892237663269,,,,
complex_signal,90,graph_25_Star_with_Extra_Edges_adj.txt,general,15,False,11.912457076222827,0.07610153727248814,0.2758650707728112,-10.760013487697277,2.7897064450799114,170.05588721740983,415.56319659564275,58034.0528351675,37.34784960746765,,,,
complex_signal,90,graph_26_Star_with_Extra_Edges_adj.txt,general,20,False,34503.406428545735,0.053845978280420356,0.2320473621492396,-45.378619739164556,-66.44750605785464,690107.8419218573,3007861.1062203255,335896153.03821814,39.14846444129944,,,,
complex_signal,90,graph_27_Star_with_Extra_Edges_adj.txt,general,25,False,1.0125584318713283,0.06165004862726876,0.24829427828137474,-0.05420094510967058,24.201331530255125,4.066159857371765,11.414960167167491,1230.064887716849,41.35683083534241,,,,
complex_signal,90,graph_28_Leafs_to_Final_Node_adj.txt,general,5,True,1419.8179963974317,0.11566132803741389,0.34009017633182803,-31.522326766180868,-38.73492011188727,7493.551082162111,10894.284230077195,906822.5937990036,61.9354772567749,,,,
complex_signal,90,graph_28_Leafs_to_Final_Node_adj.txt,dag,5,True,1419.3585632831441,0.11250186820423656,0.3354129815678525,-31.520921222961654,-38.73210902544884,7431.774725935323,10862.542703393738,906797.142442598,67.43452310562134,,,,
complex_signal,90,graph_29_Leafs_to_Final_Node_adj.txt,general,5,True,1419.8179963974317,0.11566132803741389,0.34009017633182803,-31.522326766180868,-38.73492011188727,7493.551082162111,10894.284230077195,906822.5937990036,61.53531551361084,,,,
complex_signal,90,graph_29_Leafs_to_Final_Node_adj.txt,dag,5,True,1419.3585632831441,0.11250186820423656,0.3354129815678525,-31.520921222961654,-38.73210902544884,7431.774725935323,10862.542703393738,906797.142442598,67.33257484436035,,,,
complex_signal,90,graph_30_Leafs_to_Final_Node_adj.txt,general,10,True,2.175345990541895,0.09610059762968959,0.31000096391735554,-3.3752834167358614,17.559166587002743,16.20476791031967,19.21552865674399,2140.798823804925,35.950111865997314,,,,
complex_signal,90,graph_30_Leafs_to_Final_Node_adj.txt,dag,10,True,2.3879019575117475,0.08142244483229244,0.28534618419087443,-3.7801649155878083,16.749403589298847,17.973559742231178,18.904380466641776,2169.5119843053462,42.290738344192505,,,,
complex_signal,90,graph_31_Leafs_to_Final_Node_adj.txt,general,15,True,11.864820654134851,0.07597763727622005,0.2756404129953009,-10.74261177908751,2.824509862299446,169.21178845786292,414.9894552144464,58440.47281644858,36.95439267158508,,,,
complex_signal,90,graph_31_Leafs_to_Final_Node_adj.txt,dag,15,True,11.816486615403514,0.0741438830277048,0.27229374401132467,-10.724883673777768,2.8599660729189305,168.71786846125008,411.51129784421465,57482.65104967736,42.70030856132507,,,,
complex_signal,90,graph_32_Leafs_to_Final_Node_adj.txt,general,15,True,11.864820654134851,0.07597763727622005,0.2756404129953009,-10.74261177908751,2.824509862299446,169.21178845786292,414.9894552144464,58440.47281644858,36.91685938835144,,,,
complex_signal,90,graph_32_Leafs_to_Final_Node_adj.txt,dag,15,True,11.816486615403514,0.0741438830277048,0.27229374401132467,-10.724883673777768,2.8599660729189305,168.71786846125008,411.51129784421465,57482.65104967736,42.79109525680542,,,,
complex_signal,90,graph_33_Leafs_to_Final_Node_adj.txt,general,20,True,34504.77476016994,0.053828743177636106,0.23201022214039646,-45.37879196769272,-66.44785051491097,690107.1072544272,3007861.2745917905,335895834.57187784,38.649214029312134,,,,
complex_signal,90,graph_33_Leafs_to_Final_Node_adj.txt,dag,20,True,34506.941450143226,0.05382517925400977,0.23200254148179017,-45.37906466964867,-66.44839591882288,690107.9570272464,3007861.0797160524,335894319.16597974,44.58964991569519,,,,
complex_signal,90,graph_34_Leafs_to_Final_Node_adj.txt,general,25,True,5.445254618755213,0.09546127887193132,0.308968087141587,-7.3601819206883725,9.58936957909772,114.78906175669954,541.1607804121195,56504.827672449705,40.39833378791809,,,,
